guaranteed;3;1718
H;3;1719
Ha;3;1720
hanging;3;1721
Havin;3;1722
heartache;3;1723
hearted;3;1724
Hela;3;1725
helloa;3;1726
hiding;3;1727
holes;3;1728
homeward;3;1729
hour;3;1730
house;3;1731
However;3;1732
I-I-I-I;3;1733
important;3;1734
indicate;3;1735
jamboree;3;1736
job;3;1737
joint;3;1738
Jojo;3;1739
jubilee;3;1740
junior;3;1741
kann;3;1742
keeping;3;1743
kept;3;1744
Kite;3;1745
knocking;3;1746
Land;3;1747
lasted;3;1748
les;3;1749
lets;3;1750
lived;3;1751
local;3;1752
log;3;1753
loud;3;1754
lullaby;3;1755
Majesty's;3;1756
manage;3;1757
Marie;3;1758
market;3;1759
marry;3;1760
matches;3;1761
Maxwell;3;1762
measured;3;1763
meeting;3;1764
mit;3;1765
model;3;1766
Monday;3;1767
mood;3;1768
moon;3;1769
mother's;3;1770
mots;3;1771
Mountie;3;1772
movin;3;1773
n;3;1774
National;3;1775
natural;3;1776
Nature's;3;1777
nay;3;1778
neat;3;1779
nineteen;3;1780
northwest;3;1781
notice;3;1782
O'Bell;3;1783
O.K;3;1784
Ob-la-da;3;1785
Ob-la-di;3;1786
OK;3;1787
older;3;1788
om;3;1789
oooh;3;1790
opened;3;1791
Orleans;3;1792
overnight;3;1793
PA;3;1794
Pam;3;1795
Papa;3;1796
park;3;1797
peace;3;1798
peacefully;3;1799
peasant;3;1800
Peter;3;1801
piano;3;1802
picks;3;1803
policeman;3;1804
Polythene;3;1805
poor;3;1806
qui;3;1807
Quiet;3;1808
Raccoon;3;1809
realised;3;1810
reel;3;1811
rent;3;1812
riding;3;1813
ringing;3;1814
row;3;1815
rules;3;1816
sack;3;1817
sailed;3;1818
sailing;3;1819
secret;3;1820
sein;3;1821
share;3;1822
Sheep;3;1823
singer;3;1824
sister;3;1825
sixty-four;3;1826
slip;3;1827
smart;3;1828
Smiles;3;1829
soft;3;1830
songs;3;1831
Sont;3;1832
south;3;1833
speak;3;1834
special;3;1835
stands;3;1836
stare;3;1837
starts;3;1838
station;3;1839
stays;3;1840
stops;3;1841
story;3;1842
straight;3;1843
style;3;1844
suburban;3;1845
Sue;3;1846
summer;3;1847
sunny;3;1848
surrender;3;1849
swing;3;1850
table;3;1851
tall;3;1852
tangerine;3;1853
tasting;3;1854
tearing;3;1855
telephone;3;1856
They'd;3;1857
thin;3;1858
thousand;3;1859
Threw;3;1860
Tres;3;1861
tr‰ùs;3;1862
Tuesday;3;1863
turned;3;1864
Uncle;3;1865
upset;3;1866
vantage;3;1867
view;3;1868
voices;3;1869
vont;3;1870
war;3;1871
weep;3;1872
weren't;3;1873
Whatever;3;1874
white;3;1875
wild;3;1876
wonderful;3;1877
Wondering;3;1878
Woo-o-o-oh;3;1879
wood;3;1880
works;3;1881
worth;3;1882
worthwhile;3;1883
wrote;3;1884
yard;3;1885
Ye-e-e-eh;3;1886
year;3;1887
yi;3;1888
zoo;3;1889
a-there;4;1890
aah;4;1891
angel;4;1892
anyone;4;1893
arise;4;1894
bell;4;1895
belle;4;1896
beside;4;1897
bet;4;1898
between;4;1899
blame;4;1900
boat;4;1901
bottom;4;1902
brings;4;1903
brother;4;1904
calling;4;1905
Caught;4;1906
cheat;4;1907
clouds;4;1908
color;4;1909
comb;4;1910
country;4;1911
Cream;4;1912
crossed;4;1913
crowd;4;1914
Daddy;4;1915
dancer;4;1916
deceive;4;1917
Denis;4;1918
dir;4;1919
dirt;4;1920
Dreaming;4;1921
dying;4;1922
eat;4;1923
Ev'rybody's;4;1924
except;4;1925
feed;4;1926
feelings;4;1927
filled;4;1928
filling;4;1929
Friday;4;1930
frightened;4;1931
gl;4;1932
Golden;4;1933
Hallelujah;4;1934
haven't;4;1935
ho;4;1936
huh;4;1937
Hum;4;1938
hungabout;4;1939
ice;4;1940
Ich;4;1941
ihr;4;1942
information;4;1943
Junelight;4;1944
K;4;1945
Kansas;4;1946
key;4;1947
kissing;4;1948
kitchen;4;1949
knock;4;1950
lazy;4;1951
Lift;4;1952
Loretta;4;1953
Lucy;4;1954
ma;4;1955
magazine;4;1956
makin;4;1957
mashed;4;1958
matchbox;4;1959
measure;4;1960
Memphis;4;1961
men;4;1962
mess;4;1963
moan;4;1964
mommy;4;1965
named;4;1966
naturally;4;1967
nicht;4;1968
nine;4;1969
nothin;4;1970
nur;4;1971
o'clock;4;1972
ohoh;4;1973
onion;4;1974
outside;4;1975
Ow;4;1976
Painting;4;1977
passing;4;1978
pick;4;1979
potato;4;1980
pray;4;1981
promising;4;1982
PS;4;1983
Puts;4;1984
ran;4;1985
ready;4;1986
recall;4;1987
record;4;1988
reply;4;1989
ri;4;1990
rolling;4;1991
romance;4;1992
Sail;4;1993
satisfied;4;1994
scene;4;1995
sch;4;1996
second;4;1997
set;4;1998
seven;4;1999
seventeen;4;2000
shop;4;2001
shore;4;2002
shy;4;2003
sight;4;2004
single;4;2005
sister's;4;2006
slowly;4;2007
small;4;2008
soldier;4;2009
somehow;4;2010
speaking;4;2011
spend;4;2012
Spent;4;2013
spoil;4;2014
stomp;4;2015
Superior;4;2016
sweeter;4;2017
taste;4;2018
tax;4;2019
Teddy's;4;2020
Tennessee;4;2021
thick;4;2022
thinks;4;2023
tripper;4;2024
understands;4;2025
unkind;4;2026
walked;4;2027
waves;4;2028
within;4;2029
won;4;2030
writing;4;2031
yet;4;2032
younger;4;2033
zu;4;2034
cklich;4;2035
angels;5;2036
asked;5;2037
Bay;5;2038
beginning;5;2039
bended;5;2040
boots;5;2041
called;5;2042
choose;5;2043
Christ;5;2044
City;5;2045
clown;5;2046
crucify;5;2047
cup;5;2048
declare;5;2049
doggone;5;2050
drag;5;2051
dreamers;5;2052
drink;5;2053
ears;5;2054
eggman;5;2055
enjoy;5;2056
ev'rywhere;5;2057
fancy;5;2058
Father;5;2059
finger;5;2060
float;5;2061
glass;5;2062
Goode;5;2063
grow;5;2064
happened;5;2065
happiness;5;2066
Having;5;2067
heaven;5;2068
hoo;5;2069
involved;5;2070
ja;5;2071
Knowing;5;2072
Lady;5;2073
lead;5;2074
lonesome;5;2075
Lying;5;2076
machine;5;2077
Madonna;5;2078
Magical;5;2079
maid;5;2080
mailman;5;2081
married;5;2082
meant;5;2083
miles;5;2084
million;5;2085
missing;5;2086
movies;5;2087
Nine-O-Nine;5;2088
often;5;2089
piggies;5;2090
plans;5;2091
Playing;5;2092
plays;5;2093
point;5;2094
postman;5;2095
pride;5;2096
rest;5;2097
return;5;2098
safely;5;2099
sails;5;2100
savoy;5;2101
short;5;2102
shoulder;5;2103
six;5;2104
sixteen;5;2105
slow;5;2106
sometime;5;2107
Sometimes;5;2108
spinning;5;2109
strong;5;2110
suit;5;2111
surprise;5;2112
tea;5;2113
tells;5;2114
there'll;5;2115
thru;5;2116
Til;5;2117
troubles;5;2118
truffle;5;2119
Trust;5;2120
turning;5;2121
universe;5;2122
wake;5;2123
wandering;5;2124
warm;5;2125
watch;5;2126
Watching;5;2127
who's;5;2128
wisdom;5;2129
wond'ring;5;2130
yours;5;2131
Already;6;2132
Araby;6;2133
asleep;6;2134
begins;6;2135
bien;6;2136
blind;6;2137
blow;6;2138
book;6;2139
boy's;6;2140
Breaks;6;2141
Bright;6;2142
broke;6;2143
calls;6;2144
chills;6;2145
Closer;6;2146
couldn't;6;2147
count;6;2148
day's;6;2149
deine;6;2150
Desmond;6;2151
dressed;6;2152
ensemble;6;2153
few;6;2154
Five;6;2155
flat;6;2156
flowers;6;2157
g'joob;6;2158
game;6;2159
gently;6;2160
gib;6;2161
gives;6;2162
guess;6;2163
harm;6;2164
held;6;2165
hi;6;2166
its;6;2167
keeps;6;2168
king;6;2169
kitten;6;2170
knees;6;2171
Lives;6;2172
locked;6;2173
longer;6;2174
m'bop;6;2175
Martha;6;2176
Maxwell's;6;2177
means;6;2178
Meanwhile;6;2179
meter;6;2180
Michelle;6;2181
mucho;6;2182
Mummy;6;2183
nobody's;6;2184
pair;6;2185
paper;6;2186
pictures;6;2187
presents;6;2188
Rattle;6;2189
rings;6;2190
school;6;2191
seem;6;2192
sees;6;2193
shade;6;2194
sheik;6;2195
shows;6;2196
sign;6;2197
skies;6;2198
son;6;2199
sorrow;6;2200
stream;6;2201
suddenly;6;2202
Sunday;6;2203
Sunset;6;2204
taken;6;2205
tear;6;2206
Ted;6;2207
ten;6;2208
they'll;6;2209
und;6;2210
under;6;2211
wanted;6;2212
ways;6;2213
weeps;6;2214
Whenever;6;2215
win;6;2216
worried;6;2217
ye-ye-yeh;6;2218
appear;7;2219
Army;7;2220
Blackbird;7;2221
Buys;7;2222
cold;7;2223
dancin;7;2224
deva;7;2225
devil;7;2226
diamond;7;2227
died;7;2228
dirty;7;2229
earth;7;2230
green;7;2231
guru;7;2232
hammer;7;2233
hill;7;2234
Jai;7;2235
kisses;7;2236
knee;7;2237
lend;7;2238
lied;7;2239
line;7;2240
Lizzie;7;2241
Los;7;2242
low;7;2243
Molly;7;2244
octopus's;7;2245
own;7;2246
Paranoias;7;2247
part;7;2248
phone;7;2249
pie;7;2250
pretend;7;2251
promise;7;2252
pulled;7;2253
quite;7;2254
read;7;2255
realize;7;2256
Rita;7;2257
rocking;7;2258
saying;7;2259
shines;7;2260
shining;7;2261
sorry;7;2262
talkin;7;2263
trav'ling;7;2264
upon;7;2265
walking;7;2266
wall;7;2267
walrus;7;2268
we've;7;2269
wear;7;2270
whisper;7;2271
wife;7;2272
wine;7;2273
wouldn't;7;2274
ago;8;2275
B;8;2276
Beep;8;2277
bom-pa;8;2278
chick;8;2279
confidentially;8;2280
crazy;8;2281
dizzy;8;2282
else;8;2283
evening;8;2284
Everybody;8;2285
Everywhere;8;2286
fall;8;2287
fill;8;2288
Finally;8;2289
follow;8;2290
four;8;2291
funny;8;2292
Georgia;8;2293
guilty;8;2294
guitar;8;2295
heart's;8;2296
hit;8;2297
hole;8;2298
insurance;8;2299
known;8;2300
Lane;8;2301
less;8;2302
Lord;8;2303
loser;8;2304
louder;8;2305
loved;8;2306
Lucille;8;2307
me-me;8;2308
middle;8;2309
Mister;8;2310
mummy's;8;2311
nearly;8;2312
needed;8;2313
next;8;2314
No-one;8;2315
ocean;8;2316
oo-oo;8;2317
pay;8;2318
Penny;8;2319
queen;8;2320
room;8;2321
sand;8;2322
sent;8;2323
spite;8;2324
stars;8;2325
tree;8;2326
USSR;8;2327
waited;8;2328
wearing;8;2329
which;8;2330
Whoa-ho;8;2331
whole;8;2332
wings;8;2333
above;9;2334
admit;9;2335
anybody;9;2336
anymore;9;2337
begin;9;2338
belonged;9;2339
best;9;2340
bother;9;2341
Deep;9;2342
Du;9;2343
dum;9;2344
early;9;2345
gave;9;2346
girls;9;2347
ground;9;2348
He'd;9;2349
he'll;9;2350
hearts;9;2351
hey-ay-ay-ay;9;2352
I-I;9;2353
instead;9;2354
meet;9;2355
mir;9;2356
moment;9;2357
news;9;2358
nice;9;2359
Ooo;9;2360
past;9;2361
Prudence;9;2362
put;9;2363
running;9;2364
Sha;9;2365
sigh;9;2366
softer;9;2367
soon;9;2368
stand;9;2369
Steal;9;2370
tired;9;2371
top;9;2372
Uh;9;2373
act;10;2374
Anyway;10;2375
Baby's;10;2376
bed;10;2377
Beethoven;10;2378
being;10;2379
beneath;10;2380
Besame;10;2381
bout;10;2382
bulldog;10;2383
catch;10;2384
chicks;10;2385
Close;10;2386
Club;10;2387
Dark;10;2388
feels;10;2389
fell;10;2390
fields;10;2391
garden;10;2392
gun;10;2393
Helter;10;2394
lovely;10;2395
lucky;10;2396
matter;10;2397
needs;10;2398
open;10;2399
Paperback;10;2400
rather;10;2401
ring;10;2402
Rocky;10;2403
silver;10;2404
skelter;10;2405
strawberry;10;2406
suede;10;2407
thrill;10;2408
wind;10;2409
window;10;2410
Working;10;2411
write;10;2412
‰_;10;2413
bag;11;2414
behind;11;2415
broken;11;2416
carry;11;2417
drive;11;2418
fly;11;2419
goin;11;2420
half;11;2421
hate;11;2422
isn't;11;2423
jump;11;2424
komm;11;2425
learn;11;2426
liebt;11;2427
lips;11;2428
looks;11;2429
minute;11;2430
ought;11;2431
saints;11;2432
save;11;2433
shaking;11;2434
Silly;11;2435
singing;11;2436
star;11;2437
street;11;2438
takes;11;2439
Teddy;11;2440
times;11;2441
trouble;11;2442
wants;11;2443
What's;11;2444
writer;11;2445
yesterday;11;2446
answer;12;2447
Bang;12;2448
belong;12;2449
Born;12;2450
clothes;12;2451
Dee;12;2452
doll;12;2453
eight;12;2454
eye;12;2455
Falling;12;2456
first;12;2457
goog;12;2458
holding;12;2459
joy;12;2460
leaves;12;2461
letter;12;2462
live;12;2463
lovin;12;2464
marching;12;2465
met;12;2466
misery;12;2467
move;12;2468
Nothing's;12;2469
Queenie;12;2470
reason;12;2471
rich;12;2472
rockin;12;2473
Sadie;12;2474
Sexy;12;2475
shot;12;2476
sleeping;12;2477
sound;12;2478
taking;12;2479
telling;12;2480
thank;12;2481
those;12;2482
to-night;12;2483
turns;12;2484
twice;12;2485
used;12;2486
We'd;12;2487
wonder;12;2488
ba;13;2489
changed;13;2490
dog;13;2491
driving;13;2492
enough;13;2493
ev'rybody;13;2494
hair;13;2495
here's;13;2496
hurry;13;2497
hurt;13;2498
living;13;2499
looked;13;2500
miss;13;2501
myself;13;2502
road;13;2503
searching;13;2504
step;13;2505
Talking;13;2506
trees;13;2507
Until;13;2508
along;14;2509
beat;14;2510
Chains;14;2511
chance;14;2512
dich;14;2513
dig;14;2514
feet;14;2515
guy;14;2516
hoping;14;2517
Jude;14;2518
leaving;14;2519
light;14;2520
moonlight;14;2521
pass;14;2522
red;14;2523
ride;14;2524
sky;14;2525
Sleep;14;2526
someday;14;2527
soul;14;2528
Taxman;14;2529
Whoa;14;2530
wish;14;2531
babe;15;2532
birthday;15;2533
Blood;15;2534
Bom;15;2535
cats;15;2536
children;15;2537
Everybody's;15;2538
high;15;2539
Julia;15;2540
late;15;2541
lay;15;2542
left;15;2543
mad;15;2544
Might;15;2545
Robert;15;2546
seen;15;2547
ticket;15;2548
touch;15;2549
use;15;2550
a-gonna;16;2551
across;16;2552
Black;16;2553
brown;16;2554
car;16;2555
Clarabella;16;2556
Doctor;16;2557
Everyone;16;2558
found;16;2559
he's;16;2560
hope;16;2561
kill;16;2562
laugh;16;2563
lie;16;2564
Mr;16;2565
Mystery;16;2566
pretty;16;2567
sea;16;2568
Tomorrow;16;2569
Tour;16;2570
week;16;2571
boys;17;2572
doing;17;2573
face;17;2574
far;17;2575
fast;17;2576
heard;17;2577
Johnny;17;2578
making;17;2579
near;17;2580
new;17;2581
She'll;17;2582
shine;17;2583
smile;17;2584
that'll;17;2585
thought;17;2586
turn;17;2587
went;17;2588
without;17;2589
Wo;17;2590
Anytime;18;2591
apart;18;2592
bird;18;2593
Bonnie;18;2594
bop;18;2595
business;18;2596
c'mon;18;2597
days;18;2598
doesn't;18;2599
dreams;18;2600
even;18;2601
everything;18;2602
Jane;18;2603
Pepper's;18;2604
shoes;18;2605
shuop;18;2606
Sie;18;2607
somebody;18;2608
sure;18;2609
took;18;2610
Tried;18;2611
work;18;2612
You'd;18;2613
arms;19;2614
ev'rything;19;2615
hands;19;2616
makes;19;2617
mama;19;2618
pain;19;2619
rhythm;19;2620
Sgt;19;2621
sit;19;2622
song;19;2623
sunshine;19;2624
town;19;2625
years;19;2626
Be-bop-a-lula;20;2627
dear;20;2628
gimme;20;2629
hippy;20;2630
lies;20;2631
lot;20;2632
shame;20;2633
submarine;20;2634
thinking;20;2635
ya;20;2636
band;21;2637
bit;21;2638
break;21;2639
Crying;21;2640
Each;21;2641
end;21;2642
into;21;2643
Listen;21;2644
lover;21;2645
monkey;21;2646
oo;21;2647
Seems;21;2648
stop;21;2649
They're;21;2650
treat;21;2651
worry;21;2652
young;21;2653
yourself;21;2654
Alright;22;2655
blues;22;2656
cried;22;2657
dream;22;2658
forever;22;2659
friend;22;2660
friends;22;2661
looking;22;2662
lose;22;2663
Mary;22;2664
music;22;2665
party;22;2666
side;22;2667
We'll;22;2668
Aw;23;2669
child;23;2670
ev'ry;23;2671
fool;23;2672
getting;23;2673
Inside;23;2674
knows;23;2675
lost;23;2676
maybe;23;2677
Nowhere;23;2678
rain;23;2679
send;23;2680
such;23;2681
big;24;2682
fun;24;2683
Gets;24;2684
last;24;2685
number;24;2686
place;24;2687
same;24;2688
came;25;2689
Didn't;25;2690
done;25;2691
door;25;2692
goes;25;2693
round;25;2694
Ruby;25;2695
run;25;2696
sitting;25;2697
someone;25;2698
tears;25;2699
twist;25;2700
understand;25;2701
Words;25;2702
after;26;2703
off;26;2704
rock;26;2705
sad;26;2706
stay;26;2707
talk;26;2708
today;26;2709
together;26;2710
while;26;2711
yellow;26;2712
care;27;2713
comes;27;2714
darling;27;2715
die;27;2716
forget;27;2717
kind;27;2718
kiss;27;2719
Let's;27;2720
Since;27;2721
start;27;2722
their;27;2723
walk;27;2724
‰_‰é;27;2725
anything;28;2726
bad;28;2727
because;28;2728
believe;28;2729
Bungalow;28;2730
buy;28;2731
once;28;2732
Standing;28;2733
than;28;2734
very;28;2735
any;29;2736
ask;29;2737
dead;29;2738
does;29;2739
Na;29;2740
show;29;2741
three;29;2742
Trying;29;2743
wait;29;2744
word;29;2745
Da;30;2746
fine;30;2747
Happy;30;2748
him;30;2749
loving;30;2750
many;30;2751
Nobody;30;2752
saw;30;2753
US;30;2754
wrong;30;2755
bring;31;2756
hard;31;2757
these;31;2758
woman;31;2759
coming;32;2760
cool;32;2761
feeling;32;2762
free;32;2763
gone;32;2764
goodbye;32;2765
morning;32;2766
thing;32;2767
bill;33;2768
glad;33;2769
mother;33;2770
must;33;2771
says;33;2772
tight;33;2773
try;33;2774
every;34;2775
loves;34;2776
mm;34;2777
play;34;2778
easy;35;2779
Remember;35;2780
though;35;2781
am;36;2782
another;36;2783
has;36;2784
hide;36;2785
keep;36;2786
made;36;2787
sing;36;2788
till;36;2789
I'd;37;2790
mean;37;2791
bye;38;2792
Cause;38;2793
other;38;2794
people;38;2795
two;38;2796
gotta;39;2797
hand;39;2798
hear;40;2799
knew;40;2800
tonight;40;2801
boy;41;2802
change;41;2803
our;41;2804
Ooh;42;2805
still;42;2806
did;43;2807
name;43;2808
Hello;44;2809
may;44;2810
real;44;2811
who;44;2812
an;45;2813
told;45;2814
head;46;2815
or;46;2816
sweet;47;2817
were;47;2818
about;48;2819
before;48;2820
call;48;2821
help;48;2822
them;48;2823
we're;48;2824
old;49;2825
Ah;50;2826
always;50;2827
blue;50;2828
give;50;2829
money;51;2830
something;51;2831
through;51;2832
around;52;2833
eyes;52;2834
Could;54;2835
nothing;55;2836
should;55;2837
waiting;55;2838
would;55;2839
alone;56;2840
find;56;2841
really;56;2842
shake;56;2843
again;57;2844
ain't;57;2845
TRUE;57;2846
life;58;2847
world;58;2848
Then;59;2849
roll;60;2850
you've;60;2851
Cos;61;2852
lonely;62;2853
heart;64;2854
had;65;2855
la;65;2856
There's;65;2857
sun;66;2858
shout;67;2859
you'll;67;2860
wanna;68;2861
going;70;2862
look;70;2863
some;70;2864
by;71;2865
Honey;71;2866
more;71;2867
things;72;2868
ever;73;2869
leave;73;2870
mind;73;2871
much;73;2872
cry;75;2873
his;75;2874
Hold;75;2875
where;75;2876
over;77;2877
this;78;2878
feel;79;2879
think;79;2880
won't;79;2881
dance;81;2882
away;85;2883
better;86;2884
only;86;2885
been;87;2886
Yes;88;2887
here;89;2888
mine;91;2889
Please;92;2890
night;93;2891
are;94;2892
need;96;2893
from;99;2894
They;99;2895
man;101;2896
yeh;101;2897
as;102;2898
not;105;2899
take;105;2900
that's;107;2901
long;110;2902
at;111;2903
he;111;2904
good;113;2905
have;114;2906
home;115;2907
I've;115;2908
Let;116;2909
make;116;2910
why;119;2911
how;120;2912
too;120;2913
never;121;2914
out;122;2915
said;123;2916
right;124;2917
there;129;2918
we;130;2919
time;134;2920
was;135;2921
day;136;2922
up;136;2923
Yeah;139;2924
back;141;2925
way;144;2926
down;147;2927
One;147;2928
tell;150;2929
can't;151;2930
little;162;2931
gonna;164;2932
Hey;164;2933
She's;164;2934
girl;170;2935
come;183;2936
Just;183;2937
will;183;2938
get;191;2939
like;194;2940
you're;194;2941
I'll;196;2942
no;200;2943
want;206;2944
see;209;2945
Go;211;2946
say;218;2947
got;220;2948
Now;225;2949
can;232;2950
with;235;2951
What;244;2952
but;256;2953
if;259;2954
Well;265;2955
her;285;2956
when;285;2957
baby;300;2958
so;306;2959
for;307;2960
do;321;2961
it's;321;2962
is;328;2963
she;330;2964
Oh;343;2965
on;368;2966
of;369;2967
don't;401;2968
your;403;2969
I'm;404;2970
know;436;2971
all;437;2972
it;466;2973
that;466;2974
be;497;2975
in;513;2976
my;610;2977
love;613;2978
a;858;2979
and;962;2980
me;1006;2981
to;1097;2982
the;1355;2983
I;1736;2984
you;2262;2985
